exchange_trade_id,config_file_path,strategy,market,symbol,base_asset,quote_asset,timestamp,order_id,trade_type,order_type,price,amount,leverage,trade_fee,position,age
626aa1eee624ed1f91bf043c,nim.yml,cross_exchange_market_making,kucoin,NIM-BTC,NIM,BTC,1651155438000,BNMBC180708884ea559a4e6e662fc7ff105fd107,BUY,LIMIT,6.52E-8,221.819,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",NIL,n/a
626aa1ee2e113d2923ab27e0,nim.yml,cross_exchange_market_making,kucoin,BTC-USDT,BTC,USDT,1651155438000,BBCUT180708884eb559a4e6e662fc7ff105fd107,BUY,LIMIT,39059.1,0.00017781,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",NIL,00:00:01
626aa1f3e624ed1f91bf0440,nim.yml,cross_exchange_market_making,kucoin,NIM-BTC,NIM,BTC,1651155443500,BNMBC180708884ea559a4e6e662fc7ff105fd107,BUY,LIMIT,6.52E-8,2506.519,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",NIL,00:00:07
626aab1a833672245bacea65,nim.yml,cross_exchange_market_making,kucoin,NIM-USDT,NIM,USDT,1651157786000,BNMUT18070ac406e52de23972d16f7f097ed6181,BUY,LIMIT,0.0025415,4455.6318,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",NIL,00:00:07
626aab1a2e113d2923bbfb70,nim.yml,cross_exchange_market_making,kucoin,BTC-USDT,BTC,USDT,1651157786500,SBCUT18070ac5e0052de23972d16f7f097ed6181,SELL,LIMIT,39181.4,0.00028887,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",NIL,00:00:00
626aab1ae624ed1f91bf0846,nim.yml,cross_exchange_market_making,kucoin,NIM-BTC,NIM,BTC,1651157786500,SNMBC18070ac5dff52de23972d16f7f097ed6181,SELL,LIMIT,6.49E-8,2092,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",NIL,n/a
626aab1ae624ed1f91bf0847,nim.yml,cross_exchange_market_making,kucoin,NIM-BTC,NIM,BTC,1651157786500,SNMBC18070ac5dff52de23972d16f7f097ed6181,SELL,LIMIT,6.49E-8,2363.631,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",NIL,n/a
626aabf5833672245baceb48,nim.yml,cross_exchange_market_making,kucoin,NIM-USDT,NIM,USDT,1651158005500,BNMUT18070af93d552de23972d16f7f097ed6181,BUY,LIMIT,0.0025393,20000,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",NIL,00:00:09
626aabf6e624ed1f91bf08c3,nim.yml,cross_exchange_market_making,kucoin,NIM-BTC,NIM,BTC,1651158006000,SNMBC18070afb7ad52de23972d16f7f097ed6181,SELL,LIMIT,6.47E-8,20000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",NIL,n/a
626aabf62e113d2923bd9281,nim.yml,cross_exchange_market_making,kucoin,BTC-USDT,BTC,USDT,1651158006000,SBCUT18070afb7ae52de23972d16f7f097ed6181,SELL,LIMIT,39270.3,0.00129268,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",NIL,00:00:00
626ab050833672245bacf249,nim.yml,cross_exchange_market_making,kucoin,NIM-USDT,NIM,USDT,1651159120000,SNMUT18070c0acea4c1408f5fb99e6401d4b702f,SELL,LIMIT,0.0025546,20000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",NIL,00:00:03
626ab0512e113d2923c7df6d,nim.yml,cross_exchange_market_making,kucoin,BTC-USDT,BTC,USDT,1651159121500,BBCUT18070c0b9e34c1408f5fb99e6401d4b702f,BUY,LIMIT,39812.3,0.00128482,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",NIL,00:00:01
626ab05ae624ed1f91bf0c16,nim.yml,cross_exchange_market_making,kucoin,NIM-BTC,NIM,BTC,1651159130000,BNMBC18070c0b9e24c1408f5fb99e6401d4b702f,BUY,LIMIT,6.4E-8,1991,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",NIL,00:00:10
626ab2a7833672245bacf4fc,nim.yml,cross_exchange_market_making,kucoin,NIM-USDT,NIM,USDT,1651159719000,BNMUT18070c91aff6fb2c078551da02098224a6d,BUY,LIMIT,0.0025412,2910.7789,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",NIL,00:00:49
626ab2a8e624ed1f91bf0d80,nim.yml,cross_exchange_market_making,kucoin,NIM-BTC,NIM,BTC,1651159720000,SNMBC18070c9dd026fb2c078551da02098224a6d,SELL,LIMIT,6.4E-8,2910.778,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",NIL,n/a
626ab2a82e113d2923cd2bbe,nim.yml,cross_exchange_market_making,kucoin,BTC-USDT,BTC,USDT,1651159720000,SBCUT18070c9dd056fb2c078551da02098224a6d,SELL,LIMIT,39766.6,0.00018605,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",NIL,n/a
626ab3b0833672245bacf69c,nim.yml,cross_exchange_market_making,kucoin,NIM-USDT,NIM,USDT,1651159984000,SNMUT18070cdc2e56fb2c078551da02098224a6d,SELL,LIMIT,0.0025578,12473.29985145,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",NIL,00:00:09
